time,source,name,Family,Series,Form Factor,"# of CPU Cores","# of Threads",Max. Boost Clock,Base Clock,L2 Cache,L3 Cache,Default TDP,L1 Cache,AMD Configurable TDP (cTDP),Processor Technology for CPU Cores,Unlocked for Overclocking,CPU Socket,Thermal Solution (PIB),Recommended Cooler,Thermal Solution (MPK),Max. Operating Temperature (Tjmax),Launch Date,*OS Support,PCI Express® Version,System Memory Type,Memory Channels,System Memory Specification,Graphics Model,Graphics Core Count,Graphics Frequency,AMD Ryzen™ AI,Product ID Boxed,Product ID Tray,Product ID MPK,Supported Technologies,All Core Boost Speed,1kU Pricing,Socket Count,Per Socket Mem BW,AMD Infinity Guard,Workload Affinity,GPU Architecture,Lithography,Stream Processors,Matrix Cores,Compute Units,Peak Engine Clock,"Peak Eight-bit Precision (FP8) Performance (E5M2, E4M3)","Peak Eight-bit Precision (FP8) Performance with Structured Sparsity (E5M2, E4M3)",Peak Half Precision (FP16) Performance,Peak Half Precision (FP16) Performance with Structured Sparsity,Peak Single Precision (TF32 Matrix) Performance,Peak Single Precision (TF32) Performance with Structured Sparsity,Peak Single Precision Matrix (FP32) Performance,Peak Double Precision Matrix (FP64) Performance,Peak Single Precision (FP32) Performance,Peak Double Precision (FP64) Performance,Peak INT4 Performance,Peak INT8 Performance,Peak INT8 Performance with Structured Sparsity,Peak bfloat16,Peak bfloat16 with Strutured Sparsity,Transistor Count,AMD EPYC™ CPU Architecture,CPU Cores,CPU Peak Engine Clock,External Power Connectors,Thermal Design Power (TDP),Typical Board Power (TBP),Last Level Cache (LLC),Dedicated Memory Size,Dedicated Memory Type,Unified Memory Architecture,Infinity Cache,Memory Interface,Memory Clock,Peak Memory Bandwidth,Memory ECC Support,GPU Form Factor,Bus Type,Infinity Fabric™ Links,Peak Infinity Fabric™ Link Bandwidth,Cooling,Board Height,Board Length,Board Width,RAS Support,Page Retirement,Page Avoidance,SR-IOV,Coherency Enabled,DirectX®,OpenGL®,OpenMP®,OpenCL™,HIP,ROCm™ Open Ecosystem,Vulkan®,TensorFlow,PyTorch,ONYX-RT,JAX,Kokkos,RAJA,OS Support,Processor Type,OPN,CPU Type,Infrastructure,Last Time Buy,Recommended for new designs,CPU Base Freq.,CPU Max Freq.,Total L2 Cache,Total L3 Cache,TDP,Junction Temp Range,Security Processor,GPU Brand,GPU Base,GPU Max,GPU CU,"# of Displays",Max Resolution (for single display),Display Interfaces,HW Video Encode / Decode,Memory Type,Memory Controller,Ethernet,USB,USB 3.2 Gen2,SATA,Low Speed Interfaces,PCIe® Lanes,Gen4
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 9 9955HX,Ryzen,Ryzen 9000 Series,"Laptops , Desktops",16,32,Up to 5.4 GHz,2.5 GHz,16 MB,64 MB,55W,1280 KB,55-75W,TSMC 4nm FinFET,Yes,FL1,,,,100°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 5.0,DDR5,2,,AMD Radeon™ 610M,2,2200 MHz,,,100-000001028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 9 9950X,Ryzen,Ryzen 9000 Series,"Desktops , Boxed Processor",16,32,Up to 5.7 GHz,4.3 GHz,16 MB,64 MB,170W,1280 KB,,TSMC 4nm FinFET,Yes,AM5,Not Included,Liquid cooler recommended for optimal performance,,95°C,08/15/2024,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 5.0,DDR5,2,,AMD Radeon™ Graphics,2,2200 MHz,,100-100001277WOF,100-000001277,,"AMD EXPO™ Technology , AMD Ryzen™ Technologies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 9 9900X3D,Ryzen,Ryzen 9000 Series,"Desktops , Boxed Processor",12,24,Up to 5.5 GHz,4.4 GHz,12 MB,128 MB,120W,960 KB,,TSMC 4nm FinFET,Yes,AM5,Not Included,Liquid cooler recommended for optimal performance,,95°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 5.0,DDR5,2,,AMD Radeon™ Graphics,2,2200 MHz,,100-100001368WOF,100-000001368,,"AMD EXPO™ Technology , AMD Ryzen™ Technologies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 9 9900X,Ryzen,Ryzen 9000 Series,"Desktops , Boxed Processor",12,24,Up to 5.6 GHz,4.4 GHz,12 MB,64 MB,120W,960 KB,,TSMC 4nm FinFET,Yes,AM5,Not Included,Liquid cooler recommended for optimal performance,,95°C,08/15/2024,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 5.0,DDR5,2,,AMD Radeon™ Graphics,2,2200 MHz,,100-100000662WOF,100-000000662,,"AMD EXPO™ Technology , AMD Ryzen™ Technologies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 9 9850HX,Ryzen,Ryzen 9000 Series,"Laptops , Desktops",12,24,Up to 5.2 GHz,3 GHz,12 MB,64 MB,55W,960 KB,45-75W,TSMC 4nm FinFET,Yes,FL1,,,,100°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 5.0,DDR5,2,,AMD Radeon™ 610M,2,2200 MHz,,,100-000001366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 9800X3D,Ryzen,Ryzen 9000 Series,"Desktops , Boxed Processor",8,16,Up to 5.2 GHz,4.7 GHz,8 MB,96 MB,120W,640 KB,,TSMC 4nm FinFET,Yes,AM5,Not Included,Liquid cooler recommended for optimal performance,,95°C,11/07/2024,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 5.0,DDR5,2,,AMD Radeon™ Graphics,2,2200 MHz,,100-100001084WOF,100-000001084,,"AMD EXPO™ Technology , AMD Ryzen™ Technologies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 9700X,Ryzen,Ryzen 9000 Series,"Desktops , Boxed Processor",8,16,Up to 5.5 GHz,3.8 GHz,8 MB,32 MB,65W,640 KB,,TSMC 4nm FinFET,Yes,AM5,Not Included,Premium air cooler recommended for optimal performance,,95°C,08/08/2024,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 5.0,DDR5,2,,AMD Radeon™ Graphics,2,2200 MHz,,100-100001404WOF,100-000001404,,"AMD EXPO™ Technology , AMD Ryzen™ Technologies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 9600X,Ryzen,Ryzen 9000 Series,"Desktops , Boxed Processor",6,12,Up to 5.4 GHz,3.9 GHz,6 MB,32 MB,65W,480 KB,,TSMC 4nm FinFET,Yes,AM5,Not Included,Premium air cooler recommended for optimal performance,,95°C,08/08/2024,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 5.0,DDR5,2,,AMD Radeon™ Graphics,2,2200 MHz,,100-100001405WOF,100-000001405,,"AMD EXPO™ Technology , AMD Ryzen™ Technologies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 9600,Ryzen,Ryzen 9000 Series,"Desktops , Boxed Processor",6,12,Up to 5.2 GHz,3.8 GHz,6 MB,32 MB,65W,480 KB,,TSMC 4nm FinFET,Yes,AM5,AMD Wraith Stealth,,,95°C,02/19/2025,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 5.0,DDR5,2,,AMD Radeon™ Graphics,2,2200 MHz,,100-100000718BOX,100-000000718,,"AMD EXPO™ Technology , AMD Ryzen™ Technologies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 9 PRO 8945HS,Ryzen PRO,Ryzen PRO 8000 Series,"Desktops , 1L Desktops , Laptops , Mobile Workstations",8,16,Up to 5.2 GHz,4 GHz,8 MB,16 MB,45W,,35-54W,TSMC 4nm FinFET,No,"FP7 , FP7r2",,,,100°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",2,,AMD Radeon™ 780M,12,2800 MHz,Available,,"100-000001314 (FP7r2) , 100-000001386 (FP7)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 PRO 8840U,Ryzen PRO,Ryzen PRO 8000 Series,"Desktops , 1L Desktops , Laptops , Mobile Workstations",8,16,Up to 5.1 GHz,3.3 GHz,8 MB,16 MB,28W,,15-30W,TSMC 4nm FinFET,No,"FP7 , FP7r2",,,,100°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",2,,AMD Radeon™ 780M,12,2700 MHz,Available,,"100-000001317 (FP7r2) , 100-000001377 (FP7)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 PRO 8845HS,Ryzen PRO,Ryzen PRO 8000 Series,"Desktops , 1L Desktops , Laptops , Mobile Workstations",8,16,Up to 5.1 GHz,3.8 GHz,8 MB,16 MB,45W,,35-54W,TSMC 4nm FinFET,No,"FP7 , FP7r2",,,,100°C,04/16/2024,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",2,,AMD Radeon™ 780M,12,2700 MHz,Available,,"100-000001316 (FP7r2) , 100-000001387 (FP7)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 PRO 8840HS,Ryzen PRO,Ryzen PRO 8000 Series,"Desktops , 1L Desktops , Laptops , Mobile Workstations",8,16,Up to 5.1 GHz,3.3 GHz,8 MB,16 MB,28W,,20-30W,TSMC 4nm FinFET,No,"FP7 , FP7r2",,,,100°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",2,,AMD Radeon™ 780M,12,2700 MHz,Available,,"100-000001353 (FP7r2) , 100-000001381 (FP7)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 PRO 8700GE,Ryzen PRO,Ryzen PRO 8000 Series,Desktops,8,16,Up to 5.1 GHz,3.6 GHz,8 MB,16 MB,35W,,,TSMC 4nm FinFET,,AM5,,,,95°C,4/16/2024,"RHEL x86 64-Bit , Ubuntu x86 64-Bit , Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition",PCIe® 4.0,DDR5,2,,AMD Radeon™ 780M,12,2700 MHz,Available,,100-000001240 (AM5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 PRO 8700G,Ryzen PRO,Ryzen PRO 8000 Series,Desktops,8,16,Up to 5.1 GHz,4.2 GHz,8 MB,16 MB,65W,,45-65W,TSMC 4nm FinFET,,AM5,,,,95°C,4/16/2024,"RHEL x86 64-Bit , Ubuntu x86 64-Bit , Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition",PCIe® 4.0,DDR5,2,,AMD Radeon™ 780M,12,2900 MHz,Available,,100-000001238 (AM5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 PRO 8640U,Ryzen PRO,Ryzen PRO 8000 Series,"Desktops , 1L Desktops , Laptops , Mobile Workstations",6,12,Up to 4.9 GHz,3.5 GHz,6 MB,16 MB,28W,,15-30W,TSMC 4nm FinFET,No,"FP7 , FP7r2",,,,100°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",2,,AMD Radeon™ 760M,8,2600 MHz,Available,,"100-000001318 (FP7r2) , 100-000001378 (FP7)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 PRO 8645HS,Ryzen PRO,Ryzen PRO 8000 Series,"Desktops , 1L Desktops , Laptops , Mobile Workstations",6,12,Up to 5 GHz,4.3 GHz,6 MB,16 MB,45W,,35-54W,TSMC 4nm FinFET,No,"FP7 , FP7r2",,,,100°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",2,,AMD Radeon™ 760M,8,2600 MHz,Available,,"100-000001315 (FP7r2) , 100-000001388 (FP7)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 PRO 8640HS,Ryzen PRO,Ryzen PRO 8000 Series,"Desktops , 1L Desktops , Laptops , Mobile Workstations",6,12,Up to 4.9 GHz,3.5 GHz,6 MB,16 MB,28W,,20-30W,TSMC 4nm FinFET,No,"FP7 , FP7r2",,,,100°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",2,,AMD Radeon™ 760M,8,2600 MHz,Available,,"100-000001354 (FP7r2) , 100-000001382 (FP7)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 PRO 8600GE,Ryzen PRO,Ryzen PRO 8000 Series,Desktops,6,12,Up to 5 GHz,3.9 GHz,6 MB,16 MB,35W,,,TSMC 4nm FinFET,,AM5,,,,95°C,4/16/2024,"RHEL x86 64-Bit , Ubuntu x86 64-Bit , Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition",PCIe® 4.0,DDR5,2,,AMD Radeon™ 760M,8,2600 MHz,Available,,100-000001241 (AM5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 PRO 8600G,Ryzen PRO,Ryzen PRO 8000 Series,Desktops,6,12,Up to 5 GHz,4.3 GHz,6 MB,16 MB,65W,,45-65W,TSMC 4nm FinFET,,AM5,,,,95°C,4/16/2024,"RHEL x86 64-Bit , Ubuntu x86 64-Bit , Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition",PCIe® 4.0,DDR5,2,,AMD Radeon™ 760M,8,2800 MHz,Available,,100-000001239 (AM5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 PRO 8540U,Ryzen PRO,Ryzen PRO 8000 Series,"Desktops , 1L Desktops , Laptops , Mobile Workstations",6,12,Up to 4.9 GHz,3.2 GHz,6 MB,16 MB,28W,,15-30W,TSMC 4nm FinFET,No,"FP7 , FP7r2",,,,100°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",2,,AMD Radeon™ 740M,4,2800 MHz,Not Available,,"100-000001329 (FP7r2) , 100-000001331 (FP7)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 PRO 8500GE,Ryzen PRO,Ryzen PRO 8000 Series,Desktops,6,12,Up to 5 GHz,3.4 GHz,6 MB,16 MB,35W,,,TSMC 4nm FinFET,,AM5,,,,95°C,4/16/2024,"RHEL x86 64-Bit , Ubuntu x86 64-Bit , Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition",PCIe® 4.0,DDR5,2,,AMD Radeon™ 740M,4,2800 MHz,Not Available,,100-000001185 (AM5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 PRO 8500G,Ryzen PRO,Ryzen PRO 8000 Series,Desktops,6,12,Up to 5 GHz,3.5 GHz,6 MB,16 MB,65W,,45-65W,TSMC 4nm FinFET,,AM5,,,,95°C,4/16/2024,"RHEL x86 64-Bit , Ubuntu x86 64-Bit , Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition",PCIe® 4.0,DDR5,2,,AMD Radeon™ 740M,4,2800 MHz,Not Available,,100-000001183 (AM5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 3 PRO 8300GE,Ryzen PRO,Ryzen PRO 8000 Series,Desktops,4,8,Up to 4.9 GHz,3.5 GHz,4 MB,8 MB,35W,,,TSMC 4nm FinFET,,AM5,,,,95°C,4/16/2024,"RHEL x86 64-Bit , Ubuntu x86 64-Bit , Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition",PCIe® 4.0,DDR5,2,,AMD Radeon™ 740M,4,2600 MHz,Not Available,,100-000001189 (AM5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 9 8945HS,Ryzen,Ryzen 8000 Series,"Laptops , Desktops",8,16,Up to 5.2 GHz,4 GHz,8 MB,16 MB,45W,,35-54W,TSMC 4nm FinFET,No,"FP7 , FP7r2 , FP8",,,,100°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,"DDR5 (FP7r2) , LPDDR5X (FP7-FP8)",2,,AMD Radeon™ 780M,12,2800 MHz,Available,,"100-000001319 (FP7r2) , 100-000001383 (FP7) , 100-000001309 (FP8)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 3 PRO 8300G,Ryzen PRO,Ryzen PRO 8000 Series,Desktops,4,8,Up to 4.9 GHz,3.4 GHz,4 MB,8 MB,65W,,45-65W,TSMC 4nm FinFET,,AM5,,,,95°C,4/16/2024,"RHEL x86 64-Bit , Ubuntu x86 64-Bit , Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition",PCIe® 4.0,DDR5,2,,AMD Radeon™ 740M,4,2600 MHz,Not Available,,100-000001187 (AM5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 8845HS,Ryzen,Ryzen 8000 Series,"Laptops , Desktops",8,16,Up to 5.1 GHz,3.8 GHz,8 MB,16 MB,45W,,35-54W,TSMC 4nm FinFET,No,"FP7 , FP7r2 , FP8",,,,100°C,12/06/2023,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,"DDR5 (FP7r2) , LPDDR5X (FP7-FP8)",2,,AMD Radeon™ 780M,12,2700 MHz,Available,,"100-000001322 (FP7r2) , 100-000001384 (FP7) , 100-000001311 (FP8)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 8840U,Ryzen,Ryzen 8000 Series,"Laptops , Desktops",8,16,Up to 5.1 GHz,3.3 GHz,8 MB,16 MB,28W,,15-30W,TSMC 4nm FinFET,No,"FP7 , FP7r2 , FP8",,,,100°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,"DDR5 (FP7r2) , LPDDR5X (FP7-FP8)",2,,AMD Radeon™ 780M,12,2700 MHz,Available,,"100-000001323 (FP7r2) , 100-000001375 (FP7) , 100-000001312 (FP8)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 8840HS,Ryzen,Ryzen 8000 Series,"Laptops , Desktops",8,16,Up to 5.1 GHz,3.3 GHz,8 MB,16 MB,28W,,20-30W,TSMC 4nm FinFET,No,"FP7 , FP7r2 , FP8",,,,100°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,"DDR5 (FP7r2) , LPDDR5X (FP7-FP8)",2,,AMD Radeon™ 780M,12,2700 MHz,Available,,"100-000001372 (FP7r2) , 100-000001379 (FP7) , 100-000001357 (FP8)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 8700G,Ryzen,Ryzen 8000 Series,Desktops,8,16,Up to 5.1 GHz,4.2 GHz,8 MB,16 MB,65W,,45-65W,TSMC 4nm FinFET,Yes,AM5,,,,95°C,1/31/2024,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,DDR5,2,,AMD Radeon™ 780M,12,2900 MHz,Available,100-100001236BOX,100-000001236,100-100001236MPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
